TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Horseshoe_TP9,Horseshoe_AF7,Horseshoe_AF8,Horseshoe_TP10,Marker
1771838596722,0.29449728,0.20241721,0.19281046,0.51257426,0.27833948,0.15036234,0.12848535,0.1245969,0.35617524,0.4483385,0.26849663,0.17123362,0.046732932,0.14751947,0.28447717,0.079381846,0.024197178,0.05221887,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838596723,0.29449728,0.20241721,0.19281046,0.51257426,0.27833948,0.15036234,0.12848535,0.1245969,0.35617524,0.4483385,0.26849663,0.17123362,0.046732932,0.14751947,0.28447717,0.079381846,0.024255043,0.05136248,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838596887,0.29449728,0.20241721,0.19281046,0.51257426,0.27833948,0.15036234,0.12848535,0.1245969,0.35476872,0.42500314,0.26849663,0.17123362,0.046732932,0.14751947,0.28447717,0.079381846,0.024255043,0.05136248,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838596889,0.29449728,0.20241721,0.19281046,0.51257426,0.27833948,0.15036234,0.12848535,0.1245969,0.35476872,0.42500314,0.26849663,0.17123362,0.041708235,0.14821562,0.28447717,0.079381846,0.024255043,0.05136248,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838596890,0.30132508,0.2136771,0.19281046,0.51257426,0.27833948,0.15036234,0.12848535,0.1245969,0.35476872,0.42500314,0.26849663,0.17123362,0.041708235,0.14821562,0.28447717,0.079381846,0.024255043,0.05136248,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838596891,0.30132508,0.2136771,0.19281046,0.51257426,0.27744192,0.16202928,0.12848535,0.1245969,0.35476872,0.42500314,0.26849663,0.17123362,0.041708235,0.14821562,0.28447717,0.079381846,0.024255043,0.05136248,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838596891,0.30132508,0.2136771,0.19281046,0.51257426,0.27744192,0.16202928,0.12848535,0.1245969,0.35476872,0.42500314,0.26849663,0.17123362,0.041708235,0.14821562,0.28447717,0.079381846,0.024756042,0.051074844,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838596958,0.30132508,0.2136771,0.19281046,0.51257426,0.27744192,0.16202928,0.12848535,0.1245969,0.34967908,0.41659462,0.26849663,0.17123362,0.041708235,0.14821562,0.28447717,0.079381846,0.024756042,0.051074844,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838596959,0.30132508,0.2136771,0.19281046,0.51257426,0.27744192,0.16202928,0.12848535,0.1245969,0.34967908,0.41659462,0.26849663,0.17123362,0.0369303,0.14575295,0.28447717,0.079381846,0.024756042,0.051074844,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838596960,0.31304228,0.2174372,0.19281046,0.51257426,0.27744192,0.16202928,0.12848535,0.1245969,0.34967908,0.41659462,0.26849663,0.17123362,0.0369303,0.14575295,0.28447717,0.079381846,0.024756042,0.051074844,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838596961,0.31304228,0.2174372,0.19281046,0.51257426,0.27553165,0.17108124,0.12848535,0.1245969,0.34967908,0.41659462,0.26849663,0.17123362,0.0369303,0.14575295,0.28447717,0.079381846,0.024756042,0.051074844,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838596962,0.31304228,0.2174372,0.19281046,0.51257426,0.27553165,0.17108124,0.12848535,0.1245969,0.34967908,0.41659462,0.26849663,0.17123362,0.0369303,0.14575295,0.28447717,0.079381846,0.024816677,0.04913398,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838597092,0.31304228,0.2174372,0.19281046,0.51257426,0.27553165,0.17108124,0.12848535,0.1245969,0.33340272,0.41367483,0.26849663,0.17123362,0.0369303,0.14575295,0.28447717,0.079381846,0.024816677,0.04913398,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838597095,0.31304228,0.2174372,0.19281046,0.51257426,0.27553165,0.17108124,0.12848535,0.1245969,0.33340272,0.41367483,0.26849663,0.17123362,0.034407277,0.14441758,0.28447717,0.079381846,0.024816677,0.04913398,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838597097,0.33471155,0.21723402,0.19281046,0.51257426,0.27553165,0.17108124,0.12848535,0.1245969,0.33340272,0.41367483,0.26849663,0.17123362,0.034407277,0.14441758,0.28447717,0.079381846,0.024816677,0.04913398,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838597099,0.33471155,0.21723402,0.19281046,0.51257426,0.27136353,0.1769548,0.12848535,0.1245969,0.33340272,0.41367483,0.26849663,0.17123362,0.034407277,0.14441758,0.28447717,0.079381846,0.024816677,0.04913398,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838597101,0.33471155,0.21723402,0.19281046,0.51257426,0.27136353,0.1769548,0.12848535,0.1245969,0.33340272,0.41367483,0.26849663,0.17123362,0.034407277,0.14441758,0.28447717,0.079381846,0.026114928,0.047718756,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838597188,0.33471155,0.21723402,0.19281046,0.51257426,0.27136353,0.1769548,0.12848535,0.1245969,0.28626016,0.41220927,0.26849663,0.17123362,0.034407277,0.14441758,0.28447717,0.079381846,0.026114928,0.047718756,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838597189,0.33471155,0.21723402,0.19281046,0.51257426,0.27136353,0.1769548,0.12848535,0.1245969,0.28626016,0.41220927,0.26849663,0.17123362,0.032001592,0.14465839,0.28447717,0.079381846,0.026114928,0.047718756,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838597191,0.3741534,0.21540552,0.19281046,0.51257426,0.27136353,0.1769548,0.12848535,0.1245969,0.28626016,0.41220927,0.26849663,0.17123362,0.032001592,0.14465839,0.28447717,0.079381846,0.026114928,0.047718756,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838597192,0.3741534,0.21540552,0.19281046,0.51257426,0.28144923,0.17944364,0.12848535,0.1245969,0.28626016,0.41220927,0.26849663,0.17123362,0.032001592,0.14465839,0.28447717,0.079381846,0.026114928,0.047718756,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838597193,0.3741534,0.21540552,0.19281046,0.51257426,0.28144923,0.17944364,0.12848535,0.1245969,0.28626016,0.41220927,0.26849663,0.17123362,0.032001592,0.14465839,0.28447717,0.079381846,0.026135623,0.048283175,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838597257,0.3741534,0.21540552,0.19281046,0.51257426,0.28144923,0.17944364,0.12848535,0.1245969,0.28082913,0.40561494,0.26849663,0.17123362,0.032001592,0.14465839,0.28447717,0.079381846,0.026135623,0.048283175,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838597258,0.3741534,0.21540552,0.19281046,0.51257426,0.28144923,0.17944364,0.12848535,0.1245969,0.28082913,0.40561494,0.26849663,0.17123362,0.03275055,0.14299513,0.28447717,0.079381846,0.026135623,0.048283175,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838597258,0.39329246,0.22277968,0.19281046,0.51257426,0.28144923,0.17944364,0.12848535,0.1245969,0.28082913,0.40561494,0.26849663,0.17123362,0.03275055,0.14299513,0.28447717,0.079381846,0.026135623,0.048283175,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838597259,0.39329246,0.22277968,0.19281046,0.51257426,0.26579592,0.17782806,0.12848535,0.1245969,0.28082913,0.40561494,0.26849663,0.17123362,0.03275055,0.14299513,0.28447717,0.079381846,0.026135623,0.048283175,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838597259,0.39329246,0.22277968,0.19281046,0.51257426,0.26579592,0.17782806,0.12848535,0.1245969,0.28082913,0.40561494,0.26849663,0.17123362,0.03275055,0.14299513,0.28447717,0.079381846,0.027331937,0.05078218,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838597368,0.39329246,0.22277968,0.19281046,0.51257426,0.26579592,0.17782806,0.12848535,0.1245969,0.14688352,0.38870132,0.26849663,0.17123362,0.03275055,0.14299513,0.28447717,0.079381846,0.027331937,0.05078218,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838597369,0.39329246,0.22277968,0.19281046,0.51257426,0.26579592,0.17782806,0.12848535,0.1245969,0.14688352,0.38870132,0.26849663,0.17123362,0.09438038,0.13618356,0.28447717,0.079381846,0.027331937,0.05078218,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
