TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Horseshoe_TP9,Horseshoe_AF7,Horseshoe_AF8,Horseshoe_TP10,Marker
1771838171979,0.18101028,0.20256165,0.3756432,0.51257426,0.3031559,0.1969233,0.20039088,0.1245969,0.4013803,0.42770192,0.26829156,0.17123362,0.07174159,0.105650656,0.13057126,0.079381846,0.051148873,0.040380944,0.04307663,0.11221337,4.0,4.0,4.0,4.0,
1771838171980,0.18101028,0.20256165,0.3756432,0.51257426,0.3031559,0.1969233,0.20039088,0.1245969,0.4013803,0.42770192,0.26829156,0.17123362,0.07576653,0.11185729,0.12781562,0.079381846,0.051148873,0.040380944,0.04307663,0.11221337,4.0,4.0,4.0,4.0,
1771838171981,0.17768651,0.21354973,0.36758658,0.51257426,0.3031559,0.1969233,0.20039088,0.1245969,0.4013803,0.42770192,0.26829156,0.17123362,0.07576653,0.11185729,0.12781562,0.079381846,0.051148873,0.040380944,0.04307663,0.11221337,4.0,4.0,4.0,4.0,
1771838171983,0.17768651,0.21354973,0.36758658,0.51257426,0.29124627,0.20508827,0.1927855,0.1245969,0.4013803,0.42770192,0.26829156,0.17123362,0.07576653,0.11185729,0.12781562,0.079381846,0.051148873,0.040380944,0.04307663,0.11221337,4.0,4.0,4.0,4.0,
1771838171984,0.17768651,0.21354973,0.36758658,0.51257426,0.29124627,0.20508827,0.1927855,0.1245969,0.4013803,0.42770192,0.26829156,0.17123362,0.07576653,0.11185729,0.12781562,0.079381846,0.053920396,0.041802775,0.043520723,0.11221337,4.0,4.0,4.0,4.0,
1771838172031,0.17768651,0.21354973,0.36758658,0.51257426,0.29124627,0.20508827,0.1927855,0.1245969,0.40944946,0.3952931,0.28606007,0.17123362,0.07576653,0.11185729,0.12781562,0.079381846,0.053920396,0.041802775,0.043520723,0.11221337,4.0,4.0,4.0,4.0,
1771838172032,0.17768651,0.21354973,0.36758658,0.51257426,0.29124627,0.20508827,0.1927855,0.1245969,0.40944946,0.3952931,0.28606007,0.17123362,0.07926973,0.11578235,0.12587255,0.079381846,0.053920396,0.041802775,0.043520723,0.11221337,4.0,4.0,4.0,4.0,
1771838172034,0.17697565,0.23979613,0.35419792,0.51257426,0.29124627,0.20508827,0.1927855,0.1245969,0.40944946,0.3952931,0.28606007,0.17123362,0.07926973,0.11578235,0.12587255,0.079381846,0.053920396,0.041802775,0.043520723,0.11221337,4.0,4.0,4.0,4.0,
1771838172035,0.17697565,0.23979613,0.35419792,0.51257426,0.27722195,0.20634222,0.19112276,0.1245969,0.40944946,0.3952931,0.28606007,0.17123362,0.07926973,0.11578235,0.12587255,0.079381846,0.053920396,0.041802775,0.043520723,0.11221337,4.0,4.0,4.0,4.0,
1771838172036,0.17697565,0.23979613,0.35419792,0.51257426,0.27722195,0.20634222,0.19112276,0.1245969,0.40944946,0.3952931,0.28606007,0.17123362,0.07926973,0.11578235,0.12587255,0.079381846,0.05708322,0.042786207,0.042746704,0.11221337,4.0,4.0,4.0,4.0,
1771838172187,0.17697565,0.23979613,0.35419792,0.51257426,0.27722195,0.20634222,0.19112276,0.1245969,0.40550107,0.3696903,0.28371918,0.17123362,0.07926973,0.11578235,0.12587255,0.079381846,0.05708322,0.042786207,0.042746704,0.11221337,4.0,4.0,4.0,4.0,
